READ_DATE,KWH_EXP,Tavg,RH_avg,RR,ss
2023-11-30,12.544406970687254,27.9,85.0,27.7,5.3
2023-12-01,12.11026116703798,27.3,86.0,17.45,5.6
2023-12-02,13.29231312298102,27.4,87.0,7.2,6.8
2023-12-03,13.271023991699415,28.1,84.0,24.5,4.3
2023-12-04,14.031358674638838,28.0,83.0,32.0,9.2
2023-12-05,12.781042830435098,30.1,75.0,5.8,9.7
2023-12-06,12.95002368128521,30.2,75.0,0.0,9.9
2023-12-07,12.848682013988666,27.6,86.0,0.0,11.0
2023-12-08,13.927382799313383,28.1,87.0,11.7,6.9
2023-12-09,12.212919966915676,27.3,88.0,22.5,6.7
2023-12-10,12.708891970320767,28.4,79.0,64.6,9.4
2023-12-11,13.273603804505129,28.8,79.0,0.0,8.2
2023-12-12,13.10709057286359,29.2,78.0,0.0,7.4
2023-12-13,12.756964268929387,28.2,81.0,0.0,9.3
2023-12-14,12.394047870269624,27.9,84.0,0.0,9.0
2023-12-15,13.487833370284308,28.7,83.0,1.0,8.9
2023-12-16,12.714670009549538,29.5,76.0,0.0,8.1
2023-12-17,13.563212358175226,27.1,83.0,0.0,10.5
2023-12-18,12.850300009576891,28.5,70.0,12.6,6.1
2023-12-19,12.2994756421033,28.3,68.0,0.0,11.3
2023-12-20,12.521209108529114,28.4,66.0,0.0,11.9
2023-12-21,13.349050789309958,28.5,72.0,0.0,11.4
2023-12-22,12.84862681254757,28.2,68.0,0.0,10.3
2023-12-23,13.856112491818685,29.5,77.0,0.0,9.1
2023-12-24,12.482426784495994,28.3,81.0,0.0,10.7
2023-12-25,12.649052836541632,29.0,81.0,0.0,9.0
2023-12-26,12.193411047000552,28.9,79.0,0.0,10.0
2023-12-27,12.20504862138135,28.5,84.0,0.0,9.6
2023-12-28,13.23771980039239,28.2,86.0,0.6,7.1
2023-12-29,13.587409735409643,29.2,80.0,15.0,7.8
2023-12-30,12.60059220932238,29.5,80.0,0.0,8.4
2023-12-31,12.07740686596506,29.2,81.0,10.0,10.5
2024-01-01,14.12222023154341,29.8,82.0,5.0,5.6
2024-01-02,14.360927821350067,29.6,82.0,0.0,11.2
2024-01-03,12.912373924165635,29.3,82.0,0.0,10.5
2024-01-04,12.44998093976922,28.1,86.0,2.3,9.3
2024-01-05,11.694450238568844,27.2,89.0,34.2,7.2
2024-01-06,12.78061634066929,28.0,89.0,4.2,0.2
2024-01-07,12.090175809967448,27.8,84.0,7.0,2.1
2024-01-08,11.59516852530457,27.7,86.0,6.366666666666666,8.0
2024-01-09,11.520504360030936,27.5,86.0,5.733333333333333,7.0
2024-01-10,12.956472806484676,28.9,83.0,5.1,8.5
2024-01-11,11.5138168561325,28.6,82.0,0.0,9.4
2024-01-12,11.828665693060968,29.0,70.0,0.0,8.8
2024-01-13,11.986197448371405,29.3,66.0,0.0,11.0
2024-01-14,12.353393486854884,29.4,76.0,0.0,10.3
2024-01-15,12.12656070262205,29.1,80.0,0.0,10.2
2024-01-16,11.376200064319969,27.0,88.0,9.7,10.2
2024-01-17,10.99272873142983,27.9,84.0,19.4,2.7
2024-01-18,9.533271539979678,25.9,92.0,1.4,7.7
2024-01-19,9.489297449338238,27.9,84.0,24.1,1.9
2024-01-20,11.11422079383849,28.2,74.0,0.0,7.0
2024-01-21,9.78172398181868,28.3,81.0,0.0,4.2
2024-01-22,7.175515023912163,28.2,86.0,23.6,8.6
2024-01-23,5.005106363998843,27.4,87.0,25.4,6.0
2024-01-24,3.293465722002752,27.5,88.0,5.3,4.3
2024-01-25,1.848144915677208,28.3,86.0,1.0,0.9
2024-01-26,2.0353536216648886,27.9,88.0,1.1,6.4
2024-01-27,2.0945863435161134,27.1,89.0,4.7,4.6
2024-01-28,2.0798450869984446,27.6,85.0,3.1,5.1
2024-01-29,1.909182650905888,26.7,89.0,0.0,5.8
2024-01-30,1.9606305329447216,28.2,82.0,4.0,4.1
2024-01-31,1.9397415563750744,26.6,88.0,0.0,11.5
2024-02-01,1.9141063061150856,27.0,85.0,27.9,9.2
2024-02-02,1.9285743597919989,28.4,81.0,0.0,8.2
2024-02-03,1.9778228248516676,27.0,89.0,0.8,11.0
2024-02-04,1.8981365083420672,26.5,92.0,2.0,4.3
2024-02-05,1.941545720175957,26.5,90.0,27.0,2.7
2024-02-06,1.738521893971661,27.6,82.0,31.1,3.1
2024-02-07,1.9500697180042996,26.2,89.0,0.0,10.1
2024-02-08,2.0188942042821294,26.1,89.0,18.8,7.5
2024-02-09,1.684820106967739,26.6,90.0,11.2,6.4
2024-02-10,1.7684471303073783,27.8,86.0,10.2,6.0
2024-02-11,1.699565115258445,26.7,89.0,0.0,10.7
2024-02-12,2.019828762672629,26.2,91.0,5.7,3.1
2024-02-13,2.313191712847406,27.9,86.0,9.6,6.2
2024-02-14,2.090924281131347,27.6,88.0,4.0,8.4
2024-02-15,1.6059162371609352,27.8,88.0,4.5,5.3
2024-02-16,2.509059998601072,27.3,88.0,5.0,9.0
2024-02-17,2.885143679842099,26.8,90.0,5.5,5.4
2024-02-18,2.9053707242913718,28.0,87.0,1.5,6.6
2024-02-19,2.296062834014039,28.6,86.0,2.2,9.7
2024-02-20,2.2808446327248206,28.6,87.0,0.4,11.0
2024-02-21,2.3034997582512453,28.2,87.0,0.0,9.4
2024-02-22,1.7173122817385564,27.6,91.0,8.6,10.1
2024-02-23,1.6542837215948316,27.8,92.0,17.6,2.2
2024-02-24,1.8454405045661892,28.0,87.0,10.3,2.0
2024-02-25,1.865016180382499,27.5,91.0,0.0,7.2
2024-02-26,2.7867526565601715,26.9,90.0,13.7,5.1
2024-02-27,3.14002068733284,27.9,84.0,6.85,6.2
2024-02-28,2.4029648113666298,27.4,88.0,0.0,8.5
2024-02-29,3.294170936464562,28.1,86.0,0.0,7.5
2024-03-01,3.433993331726354,28.0,88.0,5.0,11.1
2024-03-02,4.487394324080046,28.0,87.0,8.7,8.6
2024-03-03,5.165182996539936,27.7,89.0,0.0,6.3
2024-03-04,6.068372536079617,28.6,88.0,30.5,8.3
2024-03-05,6.627275038930183,28.5,86.0,15.25,7.8
2024-03-06,6.622607062731252,28.8,87.0,0.0,5.7
2024-03-07,7.461327192859326,27.5,92.0,0.3,7.3
2024-03-08,7.524354702500788,28.5,87.0,2.6,0.0
2024-03-09,7.67812315145681,26.6,93.0,0.8,6.9
2024-03-10,7.052673023452626,26.3,93.0,11.7,1.0
2024-03-11,2.6841655762027035,26.1,91.0,26.8,0.3
2024-03-12,2.6841655762027035,26.7,89.0,18.6,0.0
2024-03-13,2.6841655762027035,27.2,89.0,10.4,1.1
2024-03-14,2.6841655762027035,26.1,91.0,35.0,0.0
2024-03-15,2.6841655762027035,27.3,87.0,45.2,0.0
2024-03-16,2.6841655762027035,27.8,89.0,5.8,4.7
2024-03-17,2.6841655762027035,26.9,91.0,8.9,2.5
2024-03-18,2.6841655762027035,27.1,89.0,21.2,6.4
2024-03-19,2.6841655762027035,27.3,88.0,0.6,5.0
2024-03-20,2.6841655762027035,27.9,86.0,0.0,10.3
2024-03-21,2.6841655762027035,27.7,86.0,0.0,9.2
2024-03-22,2.6841655762027035,27.3,85.0,0.0,8.5
2024-03-23,2.6841655762027035,27.8,82.0,0.0,8.2
2024-03-24,2.6841655762027035,28.0,82.0,0.0,10.2
2024-03-25,2.6841655762027035,28.1,80.0,0.0,10.6
2024-03-26,2.6841655762027035,26.9,86.0,0.0,9.4
2024-03-27,2.6841655762027035,27.8,78.0,11.0,6.3
2024-03-28,2.6841655762027035,28.2,79.0,1.4,9.4
2024-03-29,18.509651620717158,27.2,88.0,0.0,8.5
2024-03-30,17.359990357864536,29.2,80.0,20.0,7.1
2024-03-31,17.47260273508095,28.8,81.0,0.0,11.0
2024-04-01,15.825678694668376,28.0,87.0,1.0,8.0
2024-04-02,15.894990397952483,28.4,83.0,1.0,3.8
2024-04-03,15.894990397952483,28.2,86.0,1.5,9.4
2024-04-04,15.894990397952483,27.3,90.0,6.7,4.0
2024-04-05,15.894990397952483,28.6,86.0,11.9,0.6
2024-04-06,15.894990397952483,27.2,90.0,6.5,3.3
2024-04-07,15.894990397952483,28.3,88.0,36.5,4.2
2024-04-08,15.894990397952483,27.8,90.0,17.0,10.7
2024-04-09,15.894990397952483,28.4,86.0,0.0,0.8
2024-04-10,15.894990397952483,28.0,86.0,0.0,9.3
2024-04-11,15.894990397952483,27.2,89.0,1.55,8.9
2024-04-12,15.894990397952483,28.3,82.0,3.1,7.1
2024-04-13,15.894990397952483,28.8,82.0,0.0,8.1
2024-04-14,15.894990397952483,28.5,81.0,0.0,10.3
2024-04-15,15.894990397952483,29.3,80.0,0.0,10.1
2024-04-16,15.894990397952483,26.9,90.0,0.0,10.8
2024-04-17,15.894990397952483,28.8,75.0,1.6,1.0
2024-04-18,15.894990397952483,29.0,78.0,0.0,7.9
2024-04-19,15.894990397952483,29.2,76.0,0.0,10.2
2024-04-20,15.894990397952483,29.1,76.0,0.0,10.4
2024-04-21,15.894990397952483,28.9,77.0,0.0,10.2
2024-04-22,15.894990397952483,28.9,80.0,0.0,8.3
2024-04-23,15.894990397952483,28.2,87.0,0.5,6.8
2024-04-24,15.894990397952483,28.6,82.0,1.0,2.6
2024-04-25,15.894990397952483,28.2,87.0,0.0,6.3
2024-04-26,15.894990397952483,29.1,75.0,0.7,5.8
2024-04-27,15.894990397952483,29.4,79.0,0.0,10.5
2024-04-28,15.894990397952483,29.5,70.0,0.0,10.5
2024-04-29,15.894990397952483,28.5,75.0,0.0,10.5
2024-04-30,15.894990397952483,28.6,72.0,0.0,10.5
2024-05-01,15.894990397952483,29.0,71.0,0.0,10.6
2024-05-02,15.894990397952483,28.8,69.0,0.0,10.7
2024-05-03,15.894990397952483,28.9,70.0,0.0,10.2
2024-05-04,15.894990397952483,27.9,70.0,0.0,10.0
2024-05-05,15.894990397952483,28.5,72.0,0.0,9.8
2024-05-06,15.894990397952483,28.3,72.0,0.0,8.4
2024-05-07,15.894990397952483,28.8,70.0,0.0,8.2
2024-05-08,15.894990397952483,28.8,72.0,0.0,9.9
2024-05-09,15.894990397952483,28.7,70.0,0.0,9.5
2024-05-10,15.894990397952483,28.9,72.0,0.0,10.5
2024-05-11,15.894990397952483,29.1,68.0,0.0,9.3
2024-05-12,15.894990397952483,28.7,71.0,0.0,10.4
2024-05-13,15.894990397952483,27.6,68.0,0.0,10.5
2024-05-14,15.894990397952483,27.6,73.0,0.0,10.3
2024-05-15,24.238800685425183,28.5,69.0,0.0,10.7
2024-05-16,61.89088734554653,28.8,71.0,0.0,9.0
2024-05-17,58.296876433502426,28.6,69.0,0.0,10.7
2024-05-18,60.64743331241217,28.2,65.0,0.0,10.4
2024-05-19,61.37672436919113,28.1,67.0,0.0,10.8
2024-05-20,63.24042774907493,27.6,70.0,0.0,11.0
2024-05-21,62.86625850403789,28.1,72.0,0.0,7.5
2024-05-22,61.2536615567686,28.4,75.0,0.0,10.4
2024-05-23,59.44483497379552,28.5,75.0,0.0,10.0
2024-05-24,62.93939144528144,29.0,71.0,0.0,8.1
2024-05-25,63.83494198032563,29.1,70.0,0.0,8.0
2024-05-26,65.14182148109018,28.8,69.0,0.0,10.5
2024-05-27,64.70354178811338,28.7,73.0,0.0,10.4
2024-05-28,63.75147385690197,28.2,75.0,0.0,8.2
2024-05-29,68.61062211831765,29.0,77.0,0.0,10.7
2024-05-30,65.84608428688125,29.6,73.0,0.0,10.6
2024-05-31,71.5127422218808,29.8,68.0,0.0,10.8
